uid,text,fluency,omission,addition,repetition,evaluator_name,language_code,eid,team_name,category,triple_count,tripleset,stratum,sample_id,reference_text,system
ga_209,"Bhí Agremiação Sportiva Arapiraquense san iomaíocht sa Campeonato Brasileiro Série C in 2015, agus Vila Nova Futebol Clube á choróin mar sheaimpíní.",4,False,False,True,A007,ga,662,team_g,SportsTeam,3,Agremiação_Sportiva_Arapiraquense | league | Campeonato_Brasileiro_Série_C<br>Agremiação_Sportiva_Arapiraquense | season | 2015<br>Campeonato_Brasileiro_Série_C | champions | Vila_Nova_Futebol_Clube,SportsTeam#3,9,"""D'imir Agremiação Sportiva Arapiraquense i séasúr 2015 agus imríonn sé i sraith Campeonato Brasileiro Série C, a raibh Vila Nova Futebol Clube ina sheaimpíní air.""",ref
ga_410,"Tá príomhpháirt i McVeagh of the South Seas, a léirigh The Progressive Motion Picture Company, ag Harry Carey. Tá Cyril Bruce ina stiúrthóir ar MhcVeagh of the South Seas.",3,False,False,True,A006,ga,236,team_b,Film,3,McVeagh_of_the_South_Seas | starring | Harry_Carey_(actor_born_1878)<br>McVeagh_of_the_South_Seas | producer | The_Progressive_Motion_Picture_Company<br>McVeagh_of_the_South_Seas | director | Cyril_Bruce,Film#3,10,"""Stiúir Cyril Bruce Harry Carey sa scannán McVeagh of the South Seas, scannán arna leiriú ag an Progressive Motion Picture Company.""",ref
ga_110,"""Stiúir Cyril Bruce Harry Carey sa scannán McVeagh of the South Seas, scannán arna leiriú ag an Progressive Motion Picture Company.""",4,False,True,True,A008,ga,236,refs,Film,3,McVeagh_of_the_South_Seas | starring | Harry_Carey_(actor_born_1878)<br>McVeagh_of_the_South_Seas | producer | The_Progressive_Motion_Picture_Company<br>McVeagh_of_the_South_Seas | director | Cyril_Bruce,Film#3,10,"""Stiúir Cyril Bruce Harry Carey sa scannán McVeagh of the South Seas, scannán arna leiriú ag an Progressive Motion Picture Company.""",ref
ga_310,"Is é Harry Carey (amhránaí ar rugadh i 188) carachtar McVeagh of the South Seas, a tháirg The Progressive Motion Picture Company agus a stiúir Cyril Brce.",1,False,False,True,A009,ga,236,team_d,Film,3,McVeagh_of_the_South_Seas | starring | Harry_Carey_(actor_born_1878)<br>McVeagh_of_the_South_Seas | producer | The_Progressive_Motion_Picture_Company<br>McVeagh_of_the_South_Seas | director | Cyril_Bruce,Film#3,10,"""Stiúir Cyril Bruce Harry Carey sa scannán McVeagh of the South Seas, scannán arna leiriú ag an Progressive Motion Picture Company.""",ref
ga_10,"Bhí Harry Carey (a rugadh i 1878) ina réalta i McVeagh of the South Seas, a tháirgeann The Progressive Motion Picture Company agus a stiúrthóir Cyril Bruce.",4,True,True,True,A005,ga,236,team_a,Film,3,McVeagh_of_the_South_Seas | starring | Harry_Carey_(actor_born_1878)<br>McVeagh_of_the_South_Seas | producer | The_Progressive_Motion_Picture_Company<br>McVeagh_of_the_South_Seas | director | Cyril_Bruce,Film#3,10,"""Stiúir Cyril Bruce Harry Carey sa scannán McVeagh of the South Seas, scannán arna leiriú ag an Progressive Motion Picture Company.""",ref
ga_210,"Ba é The Progressive Motion Picture Company a léirigh McVeagh of the South Seas agus ba é Cyril Bruce a stiúir, le Harry Carey (aisteoir a rugadh sa bhliain 1878).",5,True,True,True,A007,ga,236,team_g,Film,3,McVeagh_of_the_South_Seas | starring | Harry_Carey_(actor_born_1878)<br>McVeagh_of_the_South_Seas | producer | The_Progressive_Motion_Picture_Company<br>McVeagh_of_the_South_Seas | director | Cyril_Bruce,Film#3,10,"""Stiúir Cyril Bruce Harry Carey sa scannán McVeagh of the South Seas, scannán arna leiriú ag an Progressive Motion Picture Company.""",ref
ga_411,"Tháinig Imagine (seinneann John Lannon) i ndiaidh Mermaid (Train singing), a rinne Phil Spetter agus foireann táirgeachta Espionage táirgeadh.",1,False,False,True,A006,ga,1431,team_d,MusicalWork,3,Mermaid_(Train_song) | followedBy | Imagine_(John_Lennon_song)<br>Imagine_(John_Lennon_song) | producer | Phil_Spector<br>Mermaid_(Train_song) | producer | Espionage_(production_team),MusicalWork#3,11,"""Is é Phil Spector a léirigh an t-amhrán Imagine le John Lennon, ach léirigh foireann leiriúcháin Espionage an t-amhrán Mermaid le Train, agus eisíodh an t-amhrán Imagine ina dhiaidh.""",ref
ga_111,"Leanann Imagine, léirithe ag Phil Spector, Maighdean mhara, a léirigh Spiaireacht.",1,False,True,True,A008,ga,1431,team_b,MusicalWork,3,Mermaid_(Train_song) | followedBy | Imagine_(John_Lennon_song)<br>Imagine_(John_Lennon_song) | producer | Phil_Spector<br>Mermaid_(Train_song) | producer | Espionage_(production_team),MusicalWork#3,11,"""Is é Phil Spector a léirigh an t-amhrán Imagine le John Lennon, ach léirigh foireann leiriúcháin Espionage an t-amhrán Mermaid le Train, agus eisíodh an t-amhrán Imagine ina dhiaidh.""",ref
ga_311,Is é an fhoireann táirgeachta Espionage an t-aisteoir de Mermaid (an úrscéal) a leanann Imagine (an úrscéal John Lennon).  Is é Phil Spector an t-ealaíontóir de Imagine (an t-amhrán John Lennon).,1,False,False,False,A009,ga,1431,team_a,MusicalWork,3,Mermaid_(Train_song) | followedBy | Imagine_(John_Lennon_song)<br>Imagine_(John_Lennon_song) | producer | Phil_Spector<br>Mermaid_(Train_song) | producer | Espionage_(production_team),MusicalWork#3,11,"""Is é Phil Spector a léirigh an t-amhrán Imagine le John Lennon, ach léirigh foireann leiriúcháin Espionage an t-amhrán Mermaid le Train, agus eisíodh an t-amhrán Imagine ina dhiaidh.""",ref
ga_11,"Espionage (foireann léiriúcháin) a léirigh Mermaid (Train song) agus ina dhiaidh sin Imagine (amhrán John Lennon), a léirigh Phil Spector.",4,True,True,True,A005,ga,1431,team_g,MusicalWork,3,Mermaid_(Train_song) | followedBy | Imagine_(John_Lennon_song)<br>Imagine_(John_Lennon_song) | producer | Phil_Spector<br>Mermaid_(Train_song) | producer | Espionage_(production_team),MusicalWork#3,11,"""Is é Phil Spector a léirigh an t-amhrán Imagine le John Lennon, ach léirigh foireann leiriúcháin Espionage an t-amhrán Mermaid le Train, agus eisíodh an t-amhrán Imagine ina dhiaidh.""",ref
ga_211,"""Is é Phil Spector a léirigh an t-amhrán Imagine le John Lennon, ach léirigh foireann leiriúcháin Espionage an t-amhrán Mermaid le Train, agus eisíodh an t-amhrán Imagine ina dhiaidh.""",5,False,False,True,A007,ga,1431,refs,MusicalWork,3,Mermaid_(Train_song) | followedBy | Imagine_(John_Lennon_song)<br>Imagine_(John_Lennon_song) | producer | Phil_Spector<br>Mermaid_(Train_song) | producer | Espionage_(production_team),MusicalWork#3,11,"""Is é Phil Spector a léirigh an t-amhrán Imagine le John Lennon, ach léirigh foireann leiriúcháin Espionage an t-amhrán Mermaid le Train, agus eisíodh an t-amhrán Imagine ina dhiaidh.""",ref
ga_412,"""Is é an stiúrthóir Ray Griggs, a rugadh i 1974, scríbhneoir an scannáin Super Capers, ina bhfuil príomhpháirteanna ag Michael Rooker agus Tom Sizemore.""",4,True,True,True,A006,ga,184,refs,Film,4,Super_Capers | writer | Ray_Griggs_(director)<br>Ray_Griggs_(director) | birthYear | 1974<br>Super_Capers | starring | Michael_Rooker<br>Super_Capers | starring | Tom_Sizemore,Film#4,12,"""Is é an stiúrthóir Ray Griggs, a rugadh i 1974, scríbhneoir an scannáin Super Capers, ina bhfuil príomhpháirteanna ag Michael Rooker agus Tom Sizemore.""",ref
ga_112,"Ba é Ray Griggs, a rugadh i 1974, a scríobh Super Capers agus is iad na réaltaí Michael Rooker agus Tom Sizemore.",3,False,True,True,A008,ga,184,team_g,Film,4,Super_Capers | writer | Ray_Griggs_(director)<br>Ray_Griggs_(director) | birthYear | 1974<br>Super_Capers | starring | Michael_Rooker<br>Super_Capers | starring | Tom_Sizemore,Film#4,12,"""Is é an stiúrthóir Ray Griggs, a rugadh i 1974, scríbhneoir an scannáin Super Capers, ina bhfuil príomhpháirteanna ag Michael Rooker agus Tom Sizemore.""",ref
ga_312,"Scríobh Ray Griggs, a rugadh i 1974, Super Capers, atá príomhpháirt ann ag Michael Rooker agus Tom Sizemore.",3,True,True,True,A009,ga,184,team_b,Film,4,Super_Capers | writer | Ray_Griggs_(director)<br>Ray_Griggs_(director) | birthYear | 1974<br>Super_Capers | starring | Michael_Rooker<br>Super_Capers | starring | Tom_Sizemore,Film#4,12,"""Is é an stiúrthóir Ray Griggs, a rugadh i 1974, scríbhneoir an scannáin Super Capers, ina bhfuil príomhpháirteanna ag Michael Rooker agus Tom Sizemore.""",ref
ga_12,"Rugadh Ray Griggs i 1974 agus bhí sé mar phríomhpháirt i Super Capers, ina raibh MichaelRooker agus Tomizemore mar phríomhpháirtithe.",4,False,False,True,A005,ga,184,team_d,Film,4,Super_Capers | writer | Ray_Griggs_(director)<br>Ray_Griggs_(director) | birthYear | 1974<br>Super_Capers | starring | Michael_Rooker<br>Super_Capers | starring | Tom_Sizemore,Film#4,12,"""Is é an stiúrthóir Ray Griggs, a rugadh i 1974, scríbhneoir an scannáin Super Capers, ina bhfuil príomhpháirteanna ag Michael Rooker agus Tom Sizemore.""",ref
ga_212,"Is é Ray Griggs an t-údar de Super capers, a bhfuil Michael Rooker agus Tom Sizemore ina réaltaí.  Rugadh Ray Griggs mar Stiúrthóir i 1974.",4,False,True,True,A007,ga,184,team_a,Film,4,Super_Capers | writer | Ray_Griggs_(director)<br>Ray_Griggs_(director) | birthYear | 1974<br>Super_Capers | starring | Michael_Rooker<br>Super_Capers | starring | Tom_Sizemore,Film#4,12,"""Is é an stiúrthóir Ray Griggs, a rugadh i 1974, scríbhneoir an scannáin Super Capers, ina bhfuil príomhpháirteanna ag Michael Rooker agus Tom Sizemore.""",ref
ga_413,"Is é Silvano Aureoles Conejo an ceannaire sa Meicsiceo, áit a bhfuil daoine Meicsiceo ina gcónaí. Is é an peso airgeadra na Meicsiceo.  Is é Bionico deasc ó réigiún Jalisco sa Mheicsiceo.",2,False,True,True,A006,ga,841,team_a,Food,6,Mexico | currency | Mexican_peso<br>Mexico | demonym | Mexicans<br>Bionico | course | Dessert<br>Mexico | leader | Silvano_Aureoles_Conejo<br>Bionico | region | Jalisco<br>Bionico | country | Mexico,Food#6,13,"""Is daoine as Meicsiceo iad Meicsicigh, áit a bhfuil peso Mheicsiceo an t-airgeadra. Is é Silvano Aureoles Conejo an ceannaire reatha ar Mheicsiceo. Is bia Bionico, ó réigiún Jalisco, atá le fáil i Meicsiceo agus a chuirtear ar fáil mar mhilseog.""",ref
ga_113,"Is milseog é Bionico ón réigiún Jalisco sa Meicsiceo, áit a bhfuil peso Meicsiceo mar airgeadra agus a bhfuil Silvano Aureoles Conejo i gceannas.",4,False,True,True,A008,ga,841,team_d,Food,6,Mexico | currency | Mexican_peso<br>Mexico | demonym | Mexicans<br>Bionico | course | Dessert<br>Mexico | leader | Silvano_Aureoles_Conejo<br>Bionico | region | Jalisco<br>Bionico | country | Mexico,Food#6,13,"""Is daoine as Meicsiceo iad Meicsicigh, áit a bhfuil peso Mheicsiceo an t-airgeadra. Is é Silvano Aureoles Conejo an ceannaire reatha ar Mheicsiceo. Is bia Bionico, ó réigiún Jalisco, atá le fáil i Meicsiceo agus a chuirtear ar fáil mar mhilseog.""",ref
ga_313,Úsáideann Mexicans Peso Mheicsiceo mar airgeadra acu agus is é Silvano Aureoles Conejo ceannaire Mheicsiceo. Is cúrsa milseog ó réigiún Jalisco i Meicsiceo é Bionico.,2,True,True,True,A009,ga,841,team_g,Food,6,Mexico | currency | Mexican_peso<br>Mexico | demonym | Mexicans<br>Bionico | course | Dessert<br>Mexico | leader | Silvano_Aureoles_Conejo<br>Bionico | region | Jalisco<br>Bionico | country | Mexico,Food#6,13,"""Is daoine as Meicsiceo iad Meicsicigh, áit a bhfuil peso Mheicsiceo an t-airgeadra. Is é Silvano Aureoles Conejo an ceannaire reatha ar Mheicsiceo. Is bia Bionico, ó réigiún Jalisco, atá le fáil i Meicsiceo agus a chuirtear ar fáil mar mhilseog.""",ref
ga_13,"""Is daoine as Meicsiceo iad Meicsicigh, áit a bhfuil peso Mheicsiceo an t-airgeadra. Is é Silvano Aureoles Conejo an ceannaire reatha ar Mheicsiceo. Is bia Bionico, ó réigiún Jalisco, atá le fáil i Meicsiceo agus a chuirtear ar fáil mar mhilseog.""",5,False,False,True,A005,ga,841,refs,Food,6,Mexico | currency | Mexican_peso<br>Mexico | demonym | Mexicans<br>Bionico | course | Dessert<br>Mexico | leader | Silvano_Aureoles_Conejo<br>Bionico | region | Jalisco<br>Bionico | country | Mexico,Food#6,13,"""Is daoine as Meicsiceo iad Meicsicigh, áit a bhfuil peso Mheicsiceo an t-airgeadra. Is é Silvano Aureoles Conejo an ceannaire reatha ar Mheicsiceo. Is bia Bionico, ó réigiún Jalisco, atá le fáil i Meicsiceo agus a chuirtear ar fáil mar mhilseog.""",ref
ga_213,Is Milseog é le fáil i Jalisco Bionico. Tagann Bionico ó Mheicsiceo agus is é a airgeadra ná an Peso Mheicsiceo. Cónaíonn Meicsicigh i Meicsiceo. Tá Silvano Aureoles Conejo ina cheannaire ar Mheicsiceo.,3,False,False,True,A007,ga,841,team_b,Food,6,Mexico | currency | Mexican_peso<br>Mexico | demonym | Mexicans<br>Bionico | course | Dessert<br>Mexico | leader | Silvano_Aureoles_Conejo<br>Bionico | region | Jalisco<br>Bionico | country | Mexico,Food#6,13,"""Is daoine as Meicsiceo iad Meicsicigh, áit a bhfuil peso Mheicsiceo an t-airgeadra. Is é Silvano Aureoles Conejo an ceannaire reatha ar Mheicsiceo. Is bia Bionico, ó réigiún Jalisco, atá le fáil i Meicsiceo agus a chuirtear ar fáil mar mhilseog.""",ref
ga_414,"The Honeymoon Killers, banna ceoil Meiriceánach, agus Wharton Tiers, a rugadh ar 1 Eanáir, 1953, a rinne an dá albam Turn Me On.",5,False,False,True,A006,ga,739,team_g,MusicalWork,3,Turn_Me_On_(album) | producer | The_Honeymoon_Killers_(American_band)<br>Wharton_Tiers | birthDate | 1953-01-01<br>Turn_Me_On_(album) | producer | Wharton_Tiers,MusicalWork#3,14,Rugadh Wharton Tiers an 1 Eanáir 1953 agus tá an t-albam Turn Me On le The Honeymoon Killers á léiriú aige.,ref
ga_114,"Tá The Honeymoon Killers agus Wharton Tiers ag déanamh an lipéad taifeadáin, ar a dtugtar turn me on.  Rugadh Wharton Tiers ar 1 Eanáir 1953.",2,False,False,True,A008,ga,739,team_a,MusicalWork,3,Turn_Me_On_(album) | producer | The_Honeymoon_Killers_(American_band)<br>Wharton_Tiers | birthDate | 1953-01-01<br>Turn_Me_On_(album) | producer | Wharton_Tiers,MusicalWork#3,14,Rugadh Wharton Tiers an 1 Eanáir 1953 agus tá an t-albam Turn Me On le The Honeymoon Killers á léiriú aige.,ref
ga_314,Rugadh Wharton Tiers an 1 Eanáir 1953 agus tá an t-albam Turn Me On le The Honeymoon Killers á léiriú aige.,2,True,True,True,A009,ga,739,refs,MusicalWork,3,Turn_Me_On_(album) | producer | The_Honeymoon_Killers_(American_band)<br>Wharton_Tiers | birthDate | 1953-01-01<br>Turn_Me_On_(album) | producer | Wharton_Tiers,MusicalWork#3,14,Rugadh Wharton Tiers an 1 Eanáir 1953 agus tá an t-albam Turn Me On le The Honeymoon Killers á léiriú aige.,ref
ga_14,Léirigh The Honeymoon Killers agus Wharton Tiers Turn Me On. Rugadh Wharton Tiers ar 01 Eanáir 1953.,3,True,True,True,A005,ga,739,team_b,MusicalWork,3,Turn_Me_On_(album) | producer | The_Honeymoon_Killers_(American_band)<br>Wharton_Tiers | birthDate | 1953-01-01<br>Turn_Me_On_(album) | producer | Wharton_Tiers,MusicalWork#3,14,Rugadh Wharton Tiers an 1 Eanáir 1953 agus tá an t-albam Turn Me On le The Honeymoon Killers á léiriú aige.,ref
ga_214,Is é an banna Meiriceánach The Honeymoon Millers a tháirg Turn Me On a tháirgtear ar an 1 Eanáir 1953.,4,False,False,True,A007,ga,739,team_d,MusicalWork,3,Turn_Me_On_(album) | producer | The_Honeymoon_Killers_(American_band)<br>Wharton_Tiers | birthDate | 1953-01-01<br>Turn_Me_On_(album) | producer | Wharton_Tiers,MusicalWork#3,14,Rugadh Wharton Tiers an 1 Eanáir 1953 agus tá an t-albam Turn Me On le The Honeymoon Killers á léiriú aige.,ref
ga_415,"Tá cáil ar Olga Bondareva, a fuair céim ó Leningrad State University, don Bondareva–Shapley theorem. D'oibrigh Olga Bondareva in Eacnamaíocht.",5,True,True,True,A006,ga,1021,team_b,Scientist,3,Olga_Bondareva | knownFor | Bondareva–Shapley_theorem<br>Olga_Bondareva | almaMater | Leningrad_State_University<br>Olga_Bondareva | professionalField | Economics,Scientist#3,15,Fuair Olga Bondareva céim ó Ollscoil Stáit Leningrad agus oibríonn sí faoi láthair i réimse na heacnamaíochta. Is fearr aithne uirthi as teoirim Bondareva-Shapley,ref
ga_115,"Bhain Olga Bondareva, ar a dtugtar le téama BondarevaShapley, céim amach ó Ollscoil Stáit Leningrad i gCeap Econamaíochta.",2,False,False,True,A008,ga,1021,team_d,Scientist,3,Olga_Bondareva | knownFor | Bondareva–Shapley_theorem<br>Olga_Bondareva | almaMater | Leningrad_State_University<br>Olga_Bondareva | professionalField | Economics,Scientist#3,15,Fuair Olga Bondareva céim ó Ollscoil Stáit Leningrad agus oibríonn sí faoi láthair i réimse na heacnamaíochta. Is fearr aithne uirthi as teoirim Bondareva-Shapley,ref
ga_315,Tá aithne ag Olga Bondareva ar theoirim Bondareva-Shapley agus is gairmí í i réimse na heacnamaíochta. Bhain sí céim amach ó Ollscoil Stáit Leningrad.,2,True,True,True,A009,ga,1021,team_g,Scientist,3,Olga_Bondareva | knownFor | Bondareva–Shapley_theorem<br>Olga_Bondareva | almaMater | Leningrad_State_University<br>Olga_Bondareva | professionalField | Economics,Scientist#3,15,Fuair Olga Bondareva céim ó Ollscoil Stáit Leningrad agus oibríonn sí faoi láthair i réimse na heacnamaíochta. Is fearr aithne uirthi as teoirim Bondareva-Shapley,ref
ga_15,Fuair Olga Bondareva céim ó Ollscoil Stáit Leningrad agus oibríonn sí faoi láthair i réimse na heacnamaíochta. Is fearr aithne uirthi as teoirim Bondareva-Shapley,5,True,True,True,A005,ga,1021,refs,Scientist,3,Olga_Bondareva | knownFor | Bondareva–Shapley_theorem<br>Olga_Bondareva | almaMater | Leningrad_State_University<br>Olga_Bondareva | professionalField | Economics,Scientist#3,15,Fuair Olga Bondareva céim ó Ollscoil Stáit Leningrad agus oibríonn sí faoi láthair i réimse na heacnamaíochta. Is fearr aithne uirthi as teoirim Bondareva-Shapley,ref
ga_215,Is é Alma mater Olga Bondareva Ollscoil Stáit Leningrad. D'oibrigh sí sa tionscal Eacnamaíochta agus bhí sé ina mhic léinn ag an Ollscoil Teicneolaíochta Leningrad. Is é an teideal a thugtar air freisin mar Theorem Bondareva-Shapley.,2,True,False,True,A007,ga,1021,team_a,Scientist,3,Olga_Bondareva | knownFor | Bondareva–Shapley_theorem<br>Olga_Bondareva | almaMater | Leningrad_State_University<br>Olga_Bondareva | professionalField | Economics,Scientist#3,15,Fuair Olga Bondareva céim ó Ollscoil Stáit Leningrad agus oibríonn sí faoi láthair i réimse na heacnamaíochta. Is fearr aithne uirthi as teoirim Bondareva-Shapley,ref
ga_416,"""Tugtar """"Poblacht na Tuirce"""" ar an Tuirc go foirmiúil.""",5,True,True,True,A006,ga,1262,refs,Scientist,1,"Turkey | longName | ""Republic of Turkey""",Scientist#1,16,"""Tugtar """"Poblacht na Tuirce"""" ar an Tuirc go foirmiúil.""",ref
ga_116,Is é an t-ainm iomlán ar An Tuirc ná Republic of Turkey.,1,True,True,True,A008,ga,1262,team_b,Scientist,1,"Turkey | longName | ""Republic of Turkey""",Scientist#1,16,"""Tugtar """"Poblacht na Tuirce"""" ar an Tuirc go foirmiúil.""",ref
ga_316,"Is é an t-ainm ar an Tuirc ""Ráchtana na Tuirc"".",1,True,True,True,A009,ga,1262,team_a,Scientist,1,"Turkey | longName | ""Republic of Turkey""",Scientist#1,16,"""Tugtar """"Poblacht na Tuirce"""" ar an Tuirc go foirmiúil.""",ref
ga_16,Is é Poblacht na Tuirce an t-ainm oifigiúil fada na Tuirce.,5,True,True,True,A005,ga,1262,team_g,Scientist,1,"Turkey | longName | ""Republic of Turkey""",Scientist#1,16,"""Tugtar """"Poblacht na Tuirce"""" ar an Tuirc go foirmiúil.""",ref
